popularity,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.405095,The Girl in the Book,86,Drama,2015-06-13,23,6.2,2015,0.0,0.0
0.404511,Avengers Grimm,90,Fantasy,2015-03-17,23,3.8,2015,0.0,0.0
0.402236,The D Train,101,Drama,2015-05-08,47,4.2,2015,411721.8988,709611.3278
0.250209,The Lion Guard: Return of the Roar,44,Family,2015-11-22,48,5.9,2015,0.0,0.0
0.399947,A Royal Night Out,97,Thriller,2015-05-14,42,6.2,2015,0.0,209885.0277
0.398982,Parallels,83,Science Fiction,2015-03-01,92,6.1,2015,0.0,0.0
0.396791,Born to Be Blue,97,Drama,2015-09-13,16,6.8,2015,0.0,763718.344
0.394466,The Marine 4: Moving Target,90,Thriller,2015-04-10,35,5.7,2015,1793999.211,0.0
0.393642,Tales of Halloween,90,Horror,2015-10-16,74,5.3,2015,0.0,0.0
0.393566,Blunt Force Trauma,92,Adventure,2015-10-05,23,4.4,2015,919999.5952,0.0
0.391326,Operator,88,Thriller,2015-08-21,16,5.4,2015,0.0,0.0
0.386529,The Human Centipede 3 (Final Sequence),103,Horror,2015-05-22,75,3.5,2015,0.0,0.0
0.383406,Spring,109,Horror,2015-03-20,110,6.5,2015,0.0,45972.37977
0.383183,The Intruders,92,Thriller,2015-02-24,26,4.9,2015,0.0,0.0
0.382997,We Are Still Here,84,Horror,2015-06-05,91,5.5,2015,0.0,0.0
0.71289,Monster High: Haunted,75,Animation,2015-03-02,11,7.0,2015,0.0,0.0
0.378836,3-Headed Shark Attack,90,Science Fiction,2015-07-20,15,3.8,2015,0.0,0.0
0.37668,Navy Seals vs. Zombies,97,Horror,2015-10-08,24,3.3,2015,0.0,0.0
0.411416,Wrecker,83,Thriller,2015-11-06,12,3.6,2015,0.0,0.0
0.374853,The Escort,88,Comedy,2015-06-15,41,5.9,2015,0.0,0.0
0.372889,Martyrs,86,Drama,2015-12-31,43,5.0,2015,0.0,0.0
0.371145,Uncanny,91,Thriller,2015-01-31,21,6.1,2015,0.0,0.0
0.370148,Bad Hair Day,90,TV Movie,2015-02-13,21,6.5,2015,0.0,0.0
0.369529,Area 51,91,Horror,2015-05-15,82,4.4,2015,4599997.976,0.0
0.369108,San Andreas Quake,90,TV Movie,2015-05-19,60,3.7,2015,0.0,0.0
0.36817,The Runner,90,Drama,2015-08-07,35,4.8,2015,5519997.571,0.0
0.367617,Advantageous,92,Science Fiction,2015-06-23,29,6.4,2015,0.0,0.0
0.367434,Partisan,98,Thriller,2015-01-25,16,5.8,2015,0.0,0.0
0.36603,R.L. Stine's Monsterville: The Cabinet of Souls,85,Comedy,2015-09-29,22,7.2,2015,4047998.219,0.0
0.365901,Strangerland,111,Drama,2015-07-01,48,5.0,2015,9199995.952,16074.23293
0.329164,Ashby,102,Drama,2015-04-19,104,5.9,2015,0.0,0.0
0.359826,Beautiful & Twisted,90,Crime,2015-01-31,21,5.4,2015,0.0,0.0
0.357654,Ronaldo,0,Documentary,2015-11-09,80,6.5,2015,0.0,0.0
0.357614,Going Clear: Scientology and the Prison of Belief,119,Documentary,2015-01-25,186,7.8,2015,0.0,0.0
0.357567,Zipper,103,Thriller,2015-08-28,30,5.5,2015,0.0,0.0
0.356519,War Pigs,92,War,2015-08-03,26,4.9,2015,0.0,0.0
0.354624,Turbo Kid,95,Adventure,2015-08-14,136,6.6,2015,0.0,0.0
0.350858,Barbie in Rock 'N Royals,84,Animation,2015-08-13,17,6.3,2015,0.0,0.0
0.350599,Circle,87,Drama,2015-10-02,167,6.1,2015,0.0,0.0
0.348306,Monkey Kingdom,81,Animation,2015-04-17,39,6.3,2015,0.0,15328184.1
0.347797,Joe Dirt 2: Beautiful Loser,107,Comedy,2015-07-16,23,4.2,2015,0.0,0.0
0.344994,Minions: The Competition,4,Animation,2015-11-04,16,5.9,2015,0.0,0.0
0.344549,I'll See You in My Dreams,92,Drama,2015-05-15,39,6.2,2015,0.0,6853703.504
0.34253,Jesse Stone: Lost in Paradise,87,Drama,2015-10-18,10,5.6,2015,0.0,0.0
0.574031,Steve Jobs: The Man in the Machine,129,Documentary,2015-08-07,110,6.2,2015,0.0,454945.3198
0.339297,Babysitter's Black Book,88,Drama,2015-02-21,18,5.9,2015,0.0,0.0
0.511431,The Ones Below,87,Thriller,2015-10-14,33,5.9,2015,0.0,0.0
0.336453,Tremors 5: Bloodlines,99,Science Fiction,2015-10-06,47,5.1,2015,0.0,0.0
0.336107,Captive,97,Crime,2015-09-17,55,5.7,2015,1839999.19,2577386.226
0.335941,Terminus,94,Science Fiction,2015-01-30,39,4.6,2015,0.0,0.0
0.333656,Andron,100,Action,2015-11-08,24,4.7,2015,0.0,0.0
0.332921,How to Plan an Orgy in a Small Town,101,Comedy,2015-09-19,17,4.7,2015,0.0,0.0
0.330968,Freaks of Nature,92,Science Fiction,2015-10-30,78,5.6,2015,0.0,65281.33128
0.330484,Reversal,80,Thriller,2015-06-26,54,5.4,2015,0.0,0.0
0.329776,Batman Unlimited: Monster Mayhem,81,Action,2015-08-18,30,6.1,2015,0.0,0.0
0.329109,The Lovers,109,Action,2015-02-13,22,4.6,2015,24839989.07,0.0
0.327373,Holding the Man,128,Drama,2015-08-27,43,7.9,2015,0.0,0.0
0.327066,Harbinger Down,82,Science Fiction,2015-08-07,32,4.2,2015,0.0,0.0
0.32705,Batman Unlimited: Animal Instincts,78,Action,2015-05-12,39,5.8,2015,0.0,0.0
0.324666,Entertainment,113,Drama,2015-08-11,11,4.0,2015,0.0,0.0
0.324515,Meadowland,105,Drama,2015-10-16,17,6.4,2015,0.0,0.0
0.324,The Stanford Prison Experiment,122,Thriller,2015-07-17,135,6.8,2015,0.0,592072.1795
0.390188,The Girl King,106,Drama,2015-12-11,12,6.1,2015,0.0,0.0
0.322653,Bessie,107,Drama,2015-05-16,21,5.9,2015,0.0,0.0
0.32264,The Atticus Institute,92,Horror,2015-01-20,92,5.3,2015,0.0,0.0
0.30035,The Hoarder,86,Thriller,2015-05-21,24,4.2,2015,0.0,0.0
0.318459,I Smile Back,85,Drama,2015-10-23,25,5.7,2015,0.0,0.0
0.315196,Oddball,95,Family,2015-09-17,15,6.1,2015,0.0,0.0
0.314199,Meru,89,Adventure,2015-01-25,42,6.9,2015,0.0,2147488.815
0.422901,Sanjay's Super Team,7,Animation,2015-11-25,47,6.9,2015,0.0,0.0
0.307395,Learning to Drive,105,Romance,2015-08-06,44,5.9,2015,0.0,3171820.964
0.305916,Christmas Eve,95,Romance,2015-12-04,11,5.8,2015,0.0,0.0
0.302474,The Sisterhood of Night,104,Mystery,2015-04-10,25,6.6,2015,0.0,0.0
0.301343,Sharknado 3: Oh Hell No!,88,TV Movie,2015-07-22,68,4.5,2015,0.0,0.0
0.300128,12 Rounds 3: Lockdown,90,Action,2015-09-11,18,4.5,2015,0.0,0.0
0.198522,Hitting the Apex,138,Documentary,2015-09-02,14,8.0,2015,0.0,0.0
0.299427,Club Life,90,Drama,2015-05-29,12,6.3,2015,0.0,4088.478201
0.298861,Cleveland Abduction,88,Drama,2015-05-02,33,6.3,2015,0.0,0.0
0.298751,90 Minutes in Heaven,121,Drama,2015-09-11,24,5.7,2015,4599997.976,4455281.12
0.298628,Lavalantula,83,Horror,2015-08-08,16,5.6,2015,0.0,0.0
0.295946,Unexpected,90,Drama,2015-07-24,22,5.7,2015,0.0,0.0
0.404363,Justice League: Throne of Atlantis,72,Science Fiction,2015-01-27,142,6.5,2015,3219998.583,0.0
0.26501,Lady Chatterley's Lover,89,Romance,2015-09-06,15,6.3,2015,0.0,0.0
0.292437,The Wicked Within,91,Horror,2015-10-16,17,4.1,2015,0.0,0.0
0.291244,Bridgend,95,Drama,2015-01-22,10,5.7,2015,0.0,0.0
0.290424,Backcountry,92,Drama,2015-03-20,75,5.8,2015,0.0,0.0
0.289526,Walter,87,Drama,2015-03-13,12,5.2,2015,643999.7166,0.0
0.288598,Ratter,80,Drama,2015-01-24,57,5.2,2015,459999.7976,0.0
0.309811,An Inspector Calls,86,Drama,2015-09-13,16,7.8,2015,0.0,0.0
0.286266,The Survivalist,104,Drama,2015-04-15,44,6.4,2015,0.0,0.0
0.28337,Don't Grow Up,81,Horror,2015-03-11,15,3.9,2015,0.0,0.0
0.283194,Night Of The Living Deb,85,Comedy,2015-08-29,13,5.7,2015,1839999.19,0.0
0.282237,No Stranger Than Love,89,Romance,2015-04-30,13,4.1,2015,0.0,0.0
0.280878,The Hive,89,Horror,2015-09-14,15,5.5,2015,0.0,0.0
0.278583,Back in Time,95,History,2015-10-20,69,5.8,2015,0.0,0.0
0.277844,Nina Forever,98,Horror,2015-03-14,27,4.8,2015,0.0,0.0
0.277613,Some Kind Of Hate,82,Horror,2015-05-02,19,3.9,2015,0.0,0.0
0.277035,The Dead Room,80,Horror,2015-10-01,16,4.6,2015,919999.5952,0.0
0.272995,Condemned,83,Horror,2015-11-13,16,3.7,2015,0.0,0.0
0.270842,Night Owls,91,Drama,2015-03-15,10,7.1,2015,0.0,0.0
0.270786,The Sand,84,Science Fiction,2015-08-28,10,3.9,2015,0.0,0.0
0.171829,Digging for Fire,83,Drama,2015-08-21,35,4.9,2015,0.0,0.0
0.264997,Ten Thousand Saints,113,Music,2015-08-14,28,6.0,2015,0.0,0.0
0.261932,From the Dark,90,Horror,2015-04-14,22,6.1,2015,0.0,0.0
0.261717,My All American,118,Drama,2015-11-13,19,6.9,2015,18399991.9,0.0
0.260045,Hangman,85,Thriller,2015-03-14,14,3.9,2015,0.0,0.0
0.202673,Larry Gaye: Renegade Male Flight Attendant,99,Comedy,2015-06-05,12,5.3,2015,0.0,0.0
0.259794,Grandma,78,Drama,2015-06-04,81,5.6,2015,551999.7571,6520452.971
0.097514,Anarchy Parlor,0,Horror,2015-01-01,15,5.6,2015,0.0,0.0
0.256542,Summer Camp,81,Horror,2015-08-30,16,5.3,2015,0.0,0.0
0.256286,Backmask,91,Thriller,2015-01-16,46,4.6,2015,0.0,0.0
0.255458,Already Tomorrow in Hong Kong,78,Romance,2015-06-12,23,5.4,2015,0.0,0.0
0.250866,Those People,89,Romance,2015-05-16,25,7.2,2015,0.0,0.0
0.249595,Show Me a Hero,300,History,2015-08-16,32,7.7,2015,0.0,0.0
0.248964,Curve,86,Horror,2015-08-31,40,4.4,2015,0.0,0.0
0.24828,Pound of Flesh,104,Action,2015-05-07,42,5.4,2015,6899996.964,0.0
0.247595,Cyberbully,62,Drama,2015-01-15,73,6.4,2015,0.0,0.0
0.247589,Final Girl,90,Action,2015-04-14,117,4.8,2015,0.0,0.0
0.247426,He Named Me Malala,87,Documentary,2015-09-12,36,5.3,2015,0.0,2431466.01
0.246609,The Driftless Area,95,Romance,2015-04-18,12,5.0,2015,0.0,0.0
0.245948,Do You Believe?,115,Fantasy,2015-03-20,30,7.4,2015,0.0,0.0
0.24495,7 Days in Hell,43,TV Movie,2015-07-11,87,6.4,2015,0.0,0.0
0.243691,Teen Beach 2,104,Comedy,2015-06-26,62,6.4,2015,0.0,0.0
0.243321,Full Out,94,History,2015-09-11,15,7.2,2015,1379999.393,0.0
0.242078,Narcopolis,96,Thriller,2015-09-25,20,4.4,2015,1379999.393,0.0
0.242,Staten Island Summer,108,Comedy,2015-06-30,51,5.6,2015,0.0,0.0
0.241284,Safelight,84,Drama,2015-02-10,13,5.8,2015,0.0,0.0
0.239558,Bad Roomies,93,Comedy,2015-12-01,16,5.1,2015,0.0,0.0
0.239496,Close Range,80,Crime,2015-12-11,41,5.0,2015,0.0,0.0
0.154846,The Reconstruction of William Zero,98,Science Fiction,2015-04-11,14,5.1,2015,0.0,0.0
0.236709,Queen of Earth,90,Drama,2015-08-26,33,5.6,2015,0.0,0.0
0.232354,After the Ball,101,Comedy,2015-02-27,28,6.3,2015,0.0,148874.3345
0.231337,A Christmas Detour,84,Comedy,2015-12-01,19,7.0,2015,0.0,0.0
0.22758,"What Happened, Miss Simone?",101,Documentary,2015-01-22,77,7.7,2015,0.0,0.0
0.22537,Alex of Venice,86,Drama,2015-04-17,19,6.1,2015,0.0,0.0
0.224797,The Eichmann Show,90,Drama,2015-01-20,29,6.2,2015,0.0,0.0
0.222636,"People, Places, Things",85,Comedy,2015-08-14,47,6.6,2015,0.0,0.0
0.221502,"The Death of ""Superman Lives"": What Happened?",105,Documentary,2015-05-01,33,6.8,2015,0.0,0.0
0.220751,Winter on Fire: Ukraine's Fight for Freedom,98,Documentary,2015-10-09,37,8.2,2015,0.0,0.0
0.133809,Ava's Possessions,89,Mystery,2015-03-16,14,6.1,2015,0.0,0.0
0.219603,Being Charlie,97,Drama,2015-09-14,12,6.2,2015,0.0,27967.98769
0.218787,Containment,77,Thriller,2015-07-09,14,5.6,2015,0.0,0.0
0.218528,The Exorcism of Molly Hartley,0,Horror,2015-10-09,52,5.0,2015,0.0,0.0
0.21789,The Diabolical,86,Horror,2015-03-16,36,4.3,2015,0.0,0.0
0.355707,Last Cab to Darwin,124,Comedy,2015-08-06,11,7.0,2015,0.0,0.0
0.217288,Intruders,90,Drama,2015-06-12,77,5.8,2015,0.0,0.0
0.215864,Infini,110,Horror,2015-05-08,90,5.0,2015,0.0,0.0
0.215386,A Christmas Melody,83,Romance,2015-12-19,12,5.5,2015,0.0,0.0
0.214563,Muck,99,Horror,2015-03-15,21,3.3,2015,0.0,0.0
0.212872,Robert the Doll,90,Horror,2015-08-24,17,2.6,2015,0.0,0.0
0.21254,Bravetown,112,Drama,2015-05-08,42,6.2,2015,0.0,0.0
0.211768,Bite,90,Horror,2015-08-15,11,4.9,2015,0.0,0.0
0.209036,Taylor Swift: The 1989 World Tour - Live,132,Documentary,2015-12-20,15,7.6,2015,0.0,0.0
0.208491,Cosmic Scrat-tastrophe,5,Science Fiction,2015-11-06,33,7.7,2015,0.0,0.0
0.230913,Ghoul,86,Thriller,2015-02-26,18,4.9,2015,0.0,0.0
0.207366,Waffle Street,86,Drama,2015-09-24,25,6.4,2015,0.0,0.0
0.207133,Deep Web,90,Documentary,2015-03-15,47,6.9,2015,0.0,0.0
0.206155,A LEGO Brickumentary,93,Documentary,2015-07-31,49,6.5,2015,597999.7369,0.0
0.205318,Richard Pryor: Omit the Logic,83,Documentary,2015-02-03,14,6.7,2015,0.0,0.0
0.204356,Don Verdean,96,Comedy,2015-12-11,26,4.0,2015,0.0,0.0
0.203224,The Editor,95,Mystery,2015-09-08,18,6.0,2015,0.0,0.0
0.299226,Nasty Baby,101,Drama,2015-02-08,12,5.0,2015,0.0,0.0
0.201696,Bitter Lake,135,Documentary,2015-01-24,19,7.8,2015,0.0,0.0
0.260306,June,84,Science Fiction,2015-08-01,14,4.0,2015,0.0,0.0
0.335255,The Overnight,80,Mystery,2015-06-19,89,5.9,2015,0.0,1011999.555
0.19957,The Rise of the Krays,110,Crime,2015-08-29,11,4.7,2015,2299998.988,0.0
0.198261,Smosh: The Movie,84,Comedy,2015-07-24,67,5.3,2015,0.0,0.0
0.197788,Keepers of the Covenant: Making Exodus: Gods and Kings,153,Documentary,2015-03-17,14,5.5,2015,0.0,0.0
0.197239,è§£æ•‘å´å…ˆç”Ÿ,106,Thriller,2015-09-30,19,6.4,2015,0.0,0.0
0.195324,The Quiet Hour,85,Drama,2015-09-07,11,5.3,2015,0.0,0.0
0.253157,Lost in the Sun,95,Action,2015-11-05,31,5.5,2015,0.0,0.0
0.193323,Results,105,Comedy,2015-05-29,32,5.1,2015,0.0,96146.3977
0.193063,Addicted to Fresno,85,Comedy,2015-09-01,14,4.8,2015,0.0,0.0
0.19254,Listening,100,Drama,2015-09-11,18,5.3,2015,0.0,0.0
0.191534,Jack of the Red Hearts,102,Drama,2015-05-06,13,7.0,2015,0.0,0.0
0.189135,Absolution,95,Thriller,2015-05-04,21,5.0,2015,0.0,0.0
0.28365,American Hero,86,Action,2015-12-11,31,5.2,2015,0.0,0.0
0.270408,The Condemned 2,90,Action,2015-11-06,13,4.0,2015,0.0,0.0
0.334085,Bound,90,Thriller,2015-01-09,21,3.1,2015,0.0,0.0
0.13631,Re-Kill,87,Horror,2015-10-16,17,4.7,2015,8739996.154,0.0
0.181987,SuperBob,82,Action,2015-10-16,11,5.4,2015,0.0,0.0
0.179636,A Hitman in London,97,Crime,2015-07-06,10,4.6,2015,0.0,0.0
0.087904,Regular Show: The Movie,70,Comedy,2015-09-01,27,7.4,2015,2759998.786,0.0
0.176744,If There Be Thorns,0,TV Movie,2015-04-05,11,5.4,2015,0.0,0.0
0.176463,Pod,76,Thriller,2015-03-16,20,4.2,2015,0.0,0.0
0.253949,To Write Love on Her Arms,118,Drama,2015-03-13,32,6.9,2015,3127998.624,0.0
0.172245,Hungry Hearts,109,Drama,2015-01-15,21,6.2,2015,0.0,6367.317198
0.170743,The Funhouse Massacre,90,Comedy,2015-11-13,13,6.1,2015,0.0,0.0
0.170566,Extraordinary Tales,73,Horror,2015-10-23,11,5.4,2015,0.0,0.0
0.731022,War Room,120,Drama,2015-08-28,57,6.9,2015,2759998.786,62366880.2
0.168354,A Deadly Adoption,90,Drama,2015-06-20,25,4.4,2015,0.0,0.0
0.129455,Ellis,14,Drama,2015-10-04,15,7.2,2015,0.0,0.0
0.16414,Coconut Hero,101,Comedy,2015-08-13,10,7.4,2015,0.0,0.0
0.162526,Janis: Little Girl Blue,106,Documentary,2015-09-09,31,7.5,2015,0.0,0.0
0.162465,Io che amo solo te,102,Romance,2015-10-22,36,5.2,2015,0.0,0.0
0.158311,Unknown Caller,109,Thriller,2015-06-10,14,6.2,2015,0.0,0.0
0.158021,The Inhabitants,90,Thriller,2015-10-13,10,3.5,2015,0.0,0.0
0.157172,Amy Schumer: Live at the Apollo,57,Comedy,2015-10-17,17,7.5,2015,0.0,0.0
0.156851,Glassland,93,Drama,2015-04-17,24,3.5,2015,0.0,0.0
0.154161,Whitney,90,Romance,2015-01-17,18,4.7,2015,0.0,0.0
0.153023,Heaven Knows What,94,Drama,2015-05-29,12,6.9,2015,0.0,0.0
0.150713,Keith Richards: Under the Influence,82,Music,2015-09-18,13,6.4,2015,0.0,0.0
0.14964,Landmine Goes Click,110,Action,2015-03-03,13,5.7,2015,919999.5952,0.0
0.14811,Hellions,80,Horror,2015-09-25,30,3.5,2015,0.0,0.0
0.147319,13 Cameras,87,Drama,2015-08-30,11,6.2,2015,0.0,0.0
0.146266,Bastard,82,Horror,2015-10-16,10,6.2,2015,0.0,0.0
0.145945,Strange Blood,84,Science Fiction,2015-04-01,22,4.1,2015,0.0,0.0
0.145489,Jurassic City,88,Action,2015-01-09,13,5.7,2015,0.0,0.0
0.270378,6 Years,84,Romance,2015-08-18,182,5.5,2015,0.0,0.0
0.144639,I Am Chris Farley,96,Documentary,2015-07-27,27,7.0,2015,0.0,0.0
0.143703,Chloe and Theo,81,Drama,2015-04-15,12,6.7,2015,0.0,0.0
0.143042,All Things Must Pass,94,Documentary,2015-10-16,22,7.0,2015,0.0,0.0
0.142759,Capsule,91,Drama,2015-12-23,11,5.3,2015,1195999.474,0.0
0.121594,The Nightmare,90,Horror,2015-06-05,58,5.7,2015,0.0,26018.50855
0.266117,Tangerine,87,Comedy,2015-07-10,102,7.0,2015,0.0,0.0
0.139527,Nightlight,85,Thriller,2015-03-27,19,3.9,2015,0.0,0.0
0.139356,"Stockholm, Pennsylvania",99,Drama,2015-01-22,14,4.9,2015,0.0,0.0
0.138353,Power/Rangers,14,Action,2015-02-24,93,7.4,2015,0.0,0.0
0.138068,Appropriate Behavior,90,Romance,2015-03-14,18,5.8,2015,0.0,0.0
0.236145,See You In Valhalla,82,Drama,2015-04-24,25,5.6,2015,0.0,0.0
0.137772,The True Cost,92,Documentary,2015-05-29,39,7.6,2015,0.0,0.0
0.137133,"Kumiko, the Treasure Hunter",105,Drama,2015-02-20,65,6.2,2015,0.0,0.0
0.136098,Invisible Sister,77,Fantasy,2015-10-09,44,6.5,2015,0.0,0.0
0.135554,The Forbidden Room,128,Romance,2015-10-07,13,5.7,2015,0.0,0.0
0.135074,Finders Keepers,82,Documentary,2015-06-22,17,5.7,2015,0.0,0.0
0.133921,Merry Kissmas,90,Romance,2015-12-05,10,7.6,2015,0.0,0.0
0.131739,Most Likely to Die,81,Horror,2015-08-30,12,4.2,2015,0.0,0.0
0.129104,A Girl Like Her,91,Drama,2015-03-27,49,7.3,2015,0.0,0.0
0.127432,Private Number,95,Mystery,2015-05-01,12,3.5,2015,0.0,0.0
0.126594,Iliza Shlesinger: Freezing Hot,71,Comedy,2015-01-23,14,6.6,2015,0.0,0.0
0.126187,The Barber,95,Thriller,2015-03-27,27,5.8,2015,0.0,0.0
0.124784,James White,85,Drama,2015-01-23,23,5.2,2015,0.0,0.0
0.124481,Hitchcock/Truffaut,79,Documentary,2015-09-04,33,7.2,2015,0.0,0.0
0.122543,A Faster Horse,90,Documentary,2015-10-08,12,8.0,2015,0.0,0.0
0.137954,Amnesiac,90,Thriller,2015-08-14,29,4.1,2015,2759998.786,0.0
0.114264,The Mask You Live In,88,Documentary,2015-01-01,11,8.9,2015,0.0,0.0
0.11303,Soaked in Bleach,100,Music,2015-06-09,53,7.2,2015,0.0,0.0
0.112284,And Then There Were None,168,Mystery,2015-12-26,37,7.7,2015,0.0,0.0
0.11096,Bloodsucking Bastards,84,Comedy,2015-09-04,27,5.5,2015,0.0,0.0
0.110431,The Culling,81,Horror,2015-03-15,15,3.2,2015,0.0,0.0
0.110136,Comedy Central Roast of Justin Bieber,85,Comedy,2015-03-30,31,7.0,2015,0.0,0.0
0.11004,Boy Meets Girl,95,Drama,2015-02-06,22,7.4,2015,0.0,0.0
0.109689,Listen to Me Marlon,103,Documentary,2015-07-29,23,7.0,2015,0.0,0.0
0.138559,The Ouija Experiment 2: Theatre of Death,86,Horror,2015-01-13,10,2.4,2015,0.0,0.0
0.10808,Walt Before Mickey,120,Drama,2015-04-03,33,6.2,2015,0.0,0.0
0.108072,Sense8: Creating the World,25,Documentary,2015-08-10,12,7.5,2015,0.0,0.0
0.106757,Big Sky,95,Thriller,2015-08-14,10,4.2,2015,0.0,0.0
0.106091,The Fear of 13,96,Thriller,2015-10-15,19,8.2,2015,0.0,0.0
0.213957,Dior and I,90,Documentary,2015-03-27,36,7.5,2015,0.0,0.0
0.101543,Ominous,87,Horror,2015-10-10,10,5.1,2015,0.0,0.0
0.068741,Doctor Who: The Husbands of River Song,60,Drama,2015-12-25,31,8.0,2015,0.0,0.0
0.101426,Call Me Lucky,106,Documentary,2015-08-07,14,7.3,2015,0.0,0.0
0.101155,Tiger House,80,Thriller,2015-08-24,44,5.3,2015,0.0,0.0
0.10091,With This Ring,105,Comedy,2015-01-24,14,6.5,2015,0.0,0.0
0.099678,Brothers,156,Family,2015-08-14,20,6.3,2015,0.0,0.0
0.09779,Anguish,91,Horror,2015-07-21,17,3.8,2015,0.0,0.0
0.031635,Childhood's End,246,Thriller,2015-12-14,21,6.2,2015,0.0,0.0
0.097214,Digging Up the Marrow,98,Thriller,2015-02-20,33,5.4,2015,0.0,0.0
0.096624,Naomi and Ely's No Kiss List,89,Comedy,2015-09-18,149,6.0,2015,0.0,0.0
0.096299,The Cokeville Miracle,94,Mystery,2015-06-05,13,5.1,2015,0.0,0.0
0.093462,They Found Hell,90,Horror,2015-10-17,10,4.6,2015,0.0,0.0
0.093212,Junun,54,Music,2015-10-09,11,7.3,2015,0.0,0.0
0.100069,The Chosen,88,Horror,2015-07-23,20,5.2,2015,0.0,0.0
0.090238,The Flintstones & WWE: Stone Age Smackdown,52,Animation,2015-03-17,12,5.5,2015,0.0,0.0
0.090045,Chris Tucker: Live,92,Comedy,2015-07-10,19,6.7,2015,0.0,0.0
0.088912,VANish,79,Crime,2015-02-24,17,4.0,2015,0.0,0.0
0.088764,Harry Price: Ghost Hunter,90,Drama,2015-12-27,10,5.3,2015,0.0,0.0
0.083912,Brotherly Love,89,Drama,2015-04-24,11,7.4,2015,1747999.231,0.0
0.283128,Wildlike,104,Thriller,2015-09-25,25,6.5,2015,0.0,0.0
0.082569,The Audition,16,Comedy,2015-10-27,10,6.1,2015,0.0,0.0
0.082444,Louis C.K.: Live at The Comedy Store,65,Comedy,2015-01-27,35,7.7,2015,0.0,0.0
0.081956,The Wolfpack,89,Documentary,2015-06-12,82,6.9,2015,0.0,1197559.793
0.156386,The Challenger,95,Action,2015-03-26,13,5.3,2015,0.0,0.0
0.08182,Aziz Ansari: Live at Madison Square Garden,58,Comedy,2015-03-06,35,7.1,2015,0.0,0.0
0.080974,Bleeding Heart,80,Drama,2015-04-16,19,4.8,2015,0.0,0.0
0.080754,Requiem for the American Dream,73,Documentary,2015-04-18,24,7.8,2015,0.0,41119.38191
0.079491,3 Nights in the Desert,90,Drama,2015-02-06,11,3.8,2015,0.0,0.0
0.078363,The House on Pine Street,111,Drama,2015-02-28,10,3.8,2015,0.0,0.0
0.077836,Slow Learners,96,Romance,2015-08-19,17,6.0,2015,0.0,0.0
0.077252,Welcome to Leith,85,Thriller,2015-09-09,15,6.7,2015,0.0,0.0
0.076109,Stonewall,129,Drama,2015-09-18,14,5.6,2015,12419994.54,172660.004
0.190385,The Phoenix Incident,81,Horror,2015-06-16,11,5.9,2015,0.0,0.0
0.073883,Contracted: Phase II,78,Drama,2015-07-05,20,5.0,2015,0.0,0.0
0.070776,Penis Boy,18,Comedy,2015-10-16,15,3.3,2015,9.199995952,0.0
0.062536,The Hunting Ground,103,Documentary,2015-02-27,39,7.8,2015,0.0,0.0
0.061776,One & Two,90,Thriller,2015-08-01,11,5.0,2015,0.0,0.0
0.0608,Tig,95,Documentary,2015-04-23,25,7.2,2015,0.0,0.0
0.059943,Christmas Incorporated,84,Drama,2015-11-15,13,6.9,2015,0.0,0.0
0.055242,Submerged,99,Thriller,2015-11-27,11,4.6,2015,0.0,0.0
0.054828,Hurricane of Fun: The Making of Wet Hot,64,Documentary,2015-07-31,13,6.8,2015,0.0,0.0
0.052542,Gascoigne,90,Documentary,2015-06-08,11,6.0,2015,0.0,0.0
0.052217,One Soldier's Story: The Journey of American Sniper,30,Romance,2015-11-07,14,5.6,2015,0.0,0.0
0.028725,Deep Dark,0,Horror,2015-01-01,11,4.6,2015,0.0,0.0
0.051262,Best of Enemies,87,Documentary,2015-07-31,48,7.2,2015,919999.5952,0.0
0.051107,Vendetta,90,Action,2015-06-12,22,5.9,2015,0.0,0.0
0.049351,Breaking Through,84,Music,2015-08-19,13,5.7,2015,0.0,0.0
0.048863,The Stranger,93,Drama,2015-06-12,20,4.9,2015,0.0,0.0
0.047256,Star Wars: TIE Fighter,7,Science Fiction,2015-03-24,29,7.6,2015,0.0,0.0
0.046453,Dough,97,Drama,2015-04-14,15,4.9,2015,0.0,0.0
0.03884,The Bad Education Movie,90,Comedy,2015-08-21,23,5.2,2015,0.0,0.0
0.038804,Student Bodies,92,Comedy,2015-09-03,14,6.0,2015,0.0,0.0
0.037487,The Subjects,80,Thriller,2015-10-08,12,4.7,2015,0.0,0.0
0.037147,Walking with the Dead,90,Science Fiction,2015-03-20,18,3.9,2015,0.0,0.0
0.036987,Floride,110,Comedy,2015-08-12,16,6.3,2015,0.0,0.0
0.079539,The Outskirts,95,Comedy,2015-07-15,12,4.0,2015,0.0,0.0
0.034534,Twinsters,90,Family,2015-07-17,54,7.4,2015,0.0,0.0
0.033378,The Jinx: The Life and Deaths of Robert Durst,240,Documentary,2015-02-08,72,8.4,2015,0.0,0.0
0.056244,The Curse of Downers Grove,89,Thriller,2015-08-21,11,4.2,2015,1839999.19,0.0
0.032678,World of Tomorrow,17,Animation,2015-03-31,47,8.2,2015,0.0,0.0
0.030819,Dawg Fight,109,Documentary,2015-03-13,17,6.4,2015,0.0,0.0
